,Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country,region,sub-region,Overall Scores,Safety and Security,Ongoing Conflict,Militarian,Happiness score,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect
1681,2019,Intentional self-harm,60-64,LBN,Male,2,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1682,2019,Intentional self-harm,65-69,LBN,Male,1,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1683,2019,Intentional self-harm,70-74,LBN,Male,0,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1684,2019,Intentional self-harm,75-79,LBN,Male,3,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1685,2019,Intentional self-harm,80-84,LBN,Male,1,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1686,2019,Intentional self-harm,85-89,LBN,Male,0,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1687,2019,Intentional self-harm,90-94,LBN,Male,0,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1688,2019,Intentional self-harm,95+,LBN,Male,0,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1689,2019,Intentional self-harm,All,LBN,Male,20,,Lebanon,Asia,Western Asia,2.673,2.799,2.83,2.3,4.024,9.751,0.866,66.0,0.447,-0.096,0.89,0.308,0.494
1690,2020,Intentional self-harm,10-14,LBN,Female,3,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1691,2020,Intentional self-harm,15-19,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1692,2020,Intentional self-harm,20-24,LBN,Female,4,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1693,2020,Intentional self-harm,25-29,LBN,Female,2,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1694,2020,Intentional self-harm,3,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1695,2020,Intentional self-harm,30-34,LBN,Female,3,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1696,2020,Intentional self-harm,35-39,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1697,2020,Intentional self-harm,40-44,LBN,Female,2,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1698,2020,Intentional self-harm,45-49,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1699,2020,Intentional self-harm,5-9,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1700,2020,Intentional self-harm,50-54,LBN,Female,2,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1701,2020,Intentional self-harm,55-59,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1702,2020,Intentional self-harm,60-64,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1703,2020,Intentional self-harm,65-69,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1704,2020,Intentional self-harm,70-74,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1705,2020,Intentional self-harm,75-79,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1706,2020,Intentional self-harm,80-84,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1707,2020,Intentional self-harm,85-89,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1708,2020,Intentional self-harm,90-94,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1709,2020,Intentional self-harm,95+,LBN,Female,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1710,2020,Intentional self-harm,All,LBN,Female,16,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1711,2020,Intentional self-harm,10-14,LBN,Male,2,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1712,2020,Intentional self-harm,15-19,LBN,Male,1,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1713,2020,Intentional self-harm,20-24,LBN,Male,3,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1714,2020,Intentional self-harm,25-29,LBN,Male,8,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1715,2020,Intentional self-harm,3,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1716,2020,Intentional self-harm,30-34,LBN,Male,2,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1717,2020,Intentional self-harm,35-39,LBN,Male,1,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1718,2020,Intentional self-harm,40-44,LBN,Male,2,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1719,2020,Intentional self-harm,45-49,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1720,2020,Intentional self-harm,5-9,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1721,2020,Intentional self-harm,50-54,LBN,Male,4,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1722,2020,Intentional self-harm,55-59,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1723,2020,Intentional self-harm,60-64,LBN,Male,1,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1724,2020,Intentional self-harm,65-69,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1725,2020,Intentional self-harm,70-74,LBN,Male,2,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1726,2020,Intentional self-harm,75-79,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1727,2020,Intentional self-harm,80-84,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1728,2020,Intentional self-harm,85-89,LBN,Male,2,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1729,2020,Intentional self-harm,90-94,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1730,2020,Intentional self-harm,95+,LBN,Male,0,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1731,2020,Intentional self-harm,All,LBN,Male,28,,Lebanon,Asia,Western Asia,2.577,2.765,2.528,2.355,2.634,9.531,0.547,66.075,0.552,-0.136,0.884,0.352,0.482
1732,2019,Intentional self-harm,10-14,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1733,2019,Intentional self-harm,15-19,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1734,2019,Intentional self-harm,20-24,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1735,2019,Intentional self-harm,25-29,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1736,2019,Intentional self-harm,3,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1737,2019,Intentional self-harm,30-34,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1738,2019,Intentional self-harm,35-39,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1739,2019,Intentional self-harm,40-44,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1740,2019,Intentional self-harm,45-49,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1741,2019,Intentional self-harm,5-9,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1742,2019,Intentional self-harm,50-54,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1743,2019,Intentional self-harm,55-59,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1744,2019,Intentional self-harm,60-64,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1745,2019,Intentional self-harm,65-69,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1746,2019,Intentional self-harm,70-74,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1747,2019,Intentional self-harm,75-79,MYS,Female,1,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1748,2019,Intentional self-harm,80-84,MYS,Female,1,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1749,2019,Intentional self-harm,All,MYS,Female,2,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1750,2019,Intentional self-harm,10-14,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1751,2019,Intentional self-harm,15-19,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1752,2019,Intentional self-harm,20-24,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1753,2019,Intentional self-harm,25-29,MYS,Male,2,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1754,2019,Intentional self-harm,3,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1755,2019,Intentional self-harm,30-34,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1756,2019,Intentional self-harm,35-39,MYS,Male,2,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1757,2019,Intentional self-harm,40-44,MYS,Male,2,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1758,2019,Intentional self-harm,45-49,MYS,Male,1,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1759,2019,Intentional self-harm,5-9,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1760,2019,Intentional self-harm,50-54,MYS,Male,2,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1761,2019,Intentional self-harm,55-59,MYS,Male,1,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1762,2019,Intentional self-harm,60-64,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1763,2019,Intentional self-harm,65-69,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1764,2019,Intentional self-harm,70-74,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1765,2019,Intentional self-harm,75-79,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1766,2019,Intentional self-harm,80-84,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1767,2019,Intentional self-harm,All,MYS,Male,10,,Malaysia,Asia,South-eastern Asia,1.595,2.188,1.034,1.311,5.428,10.228,0.842,65.7,0.916,0.121,0.782,0.735,0.176
1768,2020,Intentional self-harm,10-14,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1769,2020,Intentional self-harm,15-19,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1770,2020,Intentional self-harm,20-24,MYS,Female,1,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1771,2020,Intentional self-harm,25-29,MYS,Female,1,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1772,2020,Intentional self-harm,3,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1773,2020,Intentional self-harm,30-34,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1774,2020,Intentional self-harm,35-39,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1775,2020,Intentional self-harm,40-44,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1776,2020,Intentional self-harm,45-49,MYS,Female,2,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1777,2020,Intentional self-harm,5-9,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1778,2020,Intentional self-harm,50-54,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1779,2020,Intentional self-harm,55-59,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1780,2020,Intentional self-harm,60-64,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1781,2020,Intentional self-harm,65-69,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1782,2020,Intentional self-harm,70-74,MYS,Female,2,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1783,2020,Intentional self-harm,75-79,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1784,2020,Intentional self-harm,80-84,MYS,Female,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1785,2020,Intentional self-harm,All,MYS,Female,6,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1786,2020,Intentional self-harm,10-14,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1787,2020,Intentional self-harm,15-19,MYS,Male,1,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1788,2020,Intentional self-harm,20-24,MYS,Male,1,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1789,2020,Intentional self-harm,25-29,MYS,Male,3,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1790,2020,Intentional self-harm,3,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1791,2020,Intentional self-harm,30-34,MYS,Male,2,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1792,2020,Intentional self-harm,35-39,MYS,Male,4,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1793,2020,Intentional self-harm,40-44,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1794,2020,Intentional self-harm,45-49,MYS,Male,1,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1795,2020,Intentional self-harm,5-9,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1796,2020,Intentional self-harm,50-54,MYS,Male,4,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1797,2020,Intentional self-harm,55-59,MYS,Male,1,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1798,2020,Intentional self-harm,60-64,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1799,2020,Intentional self-harm,65-69,MYS,Male,1,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1800,2020,Intentional self-harm,70-74,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1801,2020,Intentional self-harm,75-79,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1802,2020,Intentional self-harm,80-84,MYS,Male,0,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1803,2020,Intentional self-harm,All,MYS,Male,18,,Malaysia,Asia,South-eastern Asia,1.524,2.08,1.017,1.231,6.014,10.159,0.797,65.675,0.878,0.098,0.747,0.721,0.288
1804,2019,Intentional self-harm,10-14,MNG,Female,2,133855.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1805,2019,Intentional self-harm,15-19,MNG,Female,7,106350.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1806,2019,Intentional self-harm,20-24,MNG,Female,9,112328.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1807,2019,Intentional self-harm,25-29,MNG,Female,7,129271.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1808,2019,Intentional self-harm,3,MNG,Female,0,37858.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1809,2019,Intentional self-harm,30-34,MNG,Female,4,143231.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1810,2019,Intentional self-harm,35-39,MNG,Female,2,119852.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1811,2019,Intentional self-harm,40-44,MNG,Female,8,109075.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1812,2019,Intentional self-harm,45-49,MNG,Female,5,98448.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1813,2019,Intentional self-harm,5-9,MNG,Female,0,179422.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1814,2019,Intentional self-harm,50-54,MNG,Female,1,86070.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1815,2019,Intentional self-harm,55-59,MNG,Female,0,76810.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1816,2019,Intentional self-harm,60-64,MNG,Female,3,54339.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1817,2019,Intentional self-harm,65-69,MNG,Female,1,32538.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1818,2019,Intentional self-harm,70-74,MNG,Female,1,19861.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
1819,2019,Intentional self-harm,75-79,MNG,Female,0,15196.0,Mongolia,Asia,Eastern Asia,1.763,2.388,1.224,1.39,5.563,9.43,0.946,60.3,0.711,0.145,0.873,0.562,0.167
